,AAPL,AAPL,AAPL,AAPL,AAPL,JPM,JPM,JPM,JPM,JPM,MSFT,MSFT,MSFT,MSFT,MSFT
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,
2021-05-03 12:36:00-04:00,132.515,132.52,132.495,132.51,805,154.06,154.06,154.05,154.06,516.0,252.02,252.06,252.02,252.06,212.0
2021-05-03 12:37:00-04:00,132.505,132.57,132.505,132.55,768,154.04,154.04,154.04,154.04,369.0,,,,,
2021-05-03 12:38:00-04:00,132.56,132.61,132.56,132.61,1113,,,,,,252.04,252.04,252.04,252.04,100.0
2021-05-03 12:39:00-04:00,132.61,132.66,132.58,132.66,964,154.04,154.04,154.04,154.04,137.0,251.97,251.97,251.96,251.96,304.0
2021-05-03 12:40:00-04:00,132.66,132.66,132.625,132.65,1161,154.01,154.01,154.01,154.01,362.0,252.115,252.115,252.11,252.11,1106.0
2021-05-03 12:41:00-04:00,132.59,132.64,132.59,132.595,2274,,,,,,252.07,252.07,252.07,252.07,481.0
2021-05-03 12:42:00-04:00,132.615,132.615,132.55,132.565,1129,,,,,,252.13,252.13,252.13,252.13,166.0
2021-05-03 12:43:00-04:00,132.54,132.54,132.52,132.525,766,154.01,154.01,154.01,154.01,193.0,252.01,252.01,251.99,251.99,787.0
2021-05-03 12:44:00-04:00,132.51,132.53,132.48,132.48,1645,154.0,154.035,154.0,154.035,312.0,251.94,251.94,251.94,251.94,208.0
2021-05-03 12:45:00-04:00,132.45,132.55,132.435,132.55,1564,153.99,154.01,153.99,154.01,332.0,251.86,251.97,251.86,251.95,518.0
2021-05-03 12:46:00-04:00,132.44,132.445,132.37,132.37,2434,,,,,,251.95,251.95,251.9,251.91,402.0
2021-05-03 12:47:00-04:00,132.4,132.4,132.315,132.35,1865,154.01,154.01,154.01,154.01,544.0,251.92,251.93,251.88,251.89,1043.0
2021-05-03 12:48:00-04:00,132.35,132.42,132.35,132.415,785,154.01,154.02,154.01,154.02,411.0,251.95,251.95,251.89,251.9,834.0
2021-05-03 12:49:00-04:00,132.36,132.36,132.325,132.33,1322,154.08,154.08,154.05,154.05,562.0,,,,,
2021-05-03 12:50:00-04:00,132.36,132.42,132.36,132.4,3461,153.975,153.975,153.975,153.975,134.0,251.92,251.92,251.92,251.92,562.0
2021-05-03 12:51:00-04:00,132.4,132.5,132.38,132.495,6377,,,,,,251.905,251.98,251.9,251.98,1154.0
2021-05-03 12:52:00-04:00,132.5,132.5,132.42,132.42,1523,,,,,,251.98,252.02,251.98,251.995,1379.0
2021-05-03 12:53:00-04:00,132.41,132.42,132.38,132.41,1374,,,,,,251.87,251.89,251.87,251.88,591.0
2021-05-03 12:54:00-04:00,132.44,132.47,132.44,132.45,657,154.015,154.015,154.015,154.015,345.0,251.9,251.94,251.9,251.94,1127.0
2021-05-03 12:55:00-04:00,132.42,132.48,132.41,132.41,2120,154.025,154.025,154.025,154.025,133.0,252.02,252.02,252.02,252.02,135.0
2021-05-03 12:56:00-04:00,132.42,132.42,132.37,132.41,1350,,,,,,,,,,
2021-05-03 12:57:00-04:00,132.38,132.38,132.36,132.36,510,153.99,153.99,153.99,153.99,115.0,,,,,
2021-05-03 12:58:00-04:00,132.385,132.43,132.385,132.43,424,,,,,,252.01,252.06,252.01,252.06,565.0
2021-05-03 12:59:00-04:00,132.44,132.48,132.44,132.47,1340,153.95,154.005,153.95,154.005,563.0,252.06,252.11,252.06,252.11,950.0
2021-05-03 13:00:00-04:00,132.45,132.51,132.45,132.47,3066,154.03,154.04,154.025,154.025,435.0,252.09,252.175,252.08,252.175,1144.0
2021-05-03 13:01:00-04:00,132.48,132.48,132.47,132.47,800,154.01,154.01,154.0,154.0,405.0,252.15,252.15,252.13,252.13,465.0
2021-05-03 13:02:00-04:00,132.47,132.47,132.465,132.465,201,,,,,,252.15,252.15,252.15,252.15,164.0
2021-05-03 13:03:00-04:00,132.43,132.43,132.43,132.43,323,154.01,154.01,154.01,154.01,126.0,252.17,252.17,252.15,252.15,309.0
2021-05-03 13:04:00-04:00,132.45,132.465,132.45,132.45,925,,,,,,252.2,252.22,252.17,252.17,432.0
2021-05-03 13:05:00-04:00,132.485,132.51,132.47,132.47,611,153.98,153.98,153.98,153.98,164.0,252.26,252.26,252.26,252.26,436.0
2021-05-03 13:06:00-04:00,132.48,132.48,132.44,132.46,430,153.95,153.95,153.95,153.95,390.0,252.21,252.21,252.21,252.21,121.0
2021-05-03 13:07:00-04:00,132.41,132.41,132.39,132.41,1062,153.98,153.98,153.98,153.98,107.0,252.26,252.26,252.255,252.255,290.0
2021-05-03 13:08:00-04:00,132.415,132.43,132.415,132.43,1003,153.97,153.97,153.97,153.97,275.0,252.22,252.25,252.22,252.25,318.0
2021-05-03 13:09:00-04:00,132.42,132.42,132.35,132.37,1473,154.0,154.01,154.0,154.01,529.0,,,,,
2021-05-03 13:10:00-04:00,132.33,132.34,132.27,132.34,1521,154.02,154.02,154.02,154.02,146.0,,,,,
2021-05-03 13:11:00-04:00,132.38,132.42,132.38,132.42,1704,154.01,154.01,154.01,154.01,192.0,252.16,252.17,252.16,252.17,728.0
2021-05-03 13:12:00-04:00,132.4,132.43,132.4,132.41,918,,,,,,252.16,252.16,252.15,252.15,219.0
2021-05-03 13:13:00-04:00,132.38,132.42,132.38,132.4,788,153.99,153.99,153.99,153.99,188.0,252.2,252.2,252.16,252.16,206.0
2021-05-03 13:14:00-04:00,132.4,132.41,132.38,132.39,2203,154.01,154.01,154.01,154.01,116.0,252.16,252.16,252.13,252.13,518.0
2021-05-03 13:15:00-04:00,132.39,132.44,132.39,132.44,1225,,,,,,,,,,
2021-05-03 13:16:00-04:00,132.51,132.6,132.5,132.585,7883,,,,,,252.08,252.08,252.06,252.06,207.0
2021-05-03 13:17:00-04:00,132.57,132.57,132.545,132.545,1347,,,,,,252.1,252.1,252.1,252.1,184.0
2021-05-03 13:18:00-04:00,132.56,132.56,132.54,132.54,914,,,,,,,,,,
2021-05-03 13:19:00-04:00,132.51,132.52,132.49,132.49,1459,,,,,,251.965,251.985,251.93,251.93,1225.0
2021-05-03 13:20:00-04:00,132.52,132.59,132.52,132.59,836,,,,,,251.96,252.005,251.96,252.005,593.0
2021-05-03 13:21:00-04:00,132.53,132.53,132.46,132.46,2986,,,,,,251.915,251.925,251.915,251.925,555.0
2021-05-03 13:22:00-04:00,132.44,132.455,132.43,132.445,1700,,,,,,251.845,251.845,251.845,251.845,267.0
2021-05-03 13:23:00-04:00,132.43,132.43,132.4,132.4,1066,153.98,153.98,153.98,153.98,128.0,251.77,251.81,251.77,251.78,1763.0
2021-05-03 13:24:00-04:00,132.395,132.4,132.27,132.27,4011,153.995,153.995,153.995,153.995,152.0,251.72,251.72,251.59,251.605,912.0
2021-05-03 13:25:00-04:00,132.265,132.3,132.215,132.225,4070,154.02,154.02,154.02,154.02,168.0,251.54,251.57,251.42,251.435,3449.0
2021-05-03 13:26:00-04:00,132.24,132.3,132.225,132.285,4131,154.02,154.05,154.02,154.05,224.0,251.435,251.47,251.36,251.405,3787.0
2021-05-03 13:27:00-04:00,132.285,132.35,132.285,132.305,2489,154.05,154.1,154.05,154.09,582.0,251.44,251.46,251.355,251.355,2079.0
2021-05-03 13:28:00-04:00,132.29,132.33,132.29,132.305,5054,154.105,154.105,154.105,154.105,660.0,251.35,251.41,251.34,251.37,3561.0
2021-05-03 13:29:00-04:00,132.27,132.28,132.26,132.28,753,154.105,154.125,154.105,154.125,410.0,251.32,251.32,251.23,251.24,1791.0
2021-05-03 13:30:00-04:00,132.255,132.3,132.25,132.3,393,154.105,154.125,154.1,154.125,344.0,251.19,251.23,251.14,251.23,2161.0
2021-05-03 13:31:00-04:00,132.31,132.31,132.26,132.27,778,154.1,154.1,154.09,154.09,218.0,251.31,251.31,251.185,251.21,1536.0
2021-05-03 13:32:00-04:00,132.305,132.35,132.3,132.35,1301,154.105,154.13,154.105,154.13,235.0,251.26,251.26,251.26,251.26,731.0
2021-05-03 13:33:00-04:00,132.355,132.355,132.33,132.34,411,154.08,154.08,154.08,154.08,211.0,251.21,251.24,251.21,251.22,1066.0
2021-05-03 13:34:00-04:00,132.35,132.385,132.35,132.385,402,154.03,154.03,154.03,154.03,114.0,251.18,251.35,251.18,251.29,864.0
2021-05-03 13:35:00-04:00,132.38,132.44,132.38,132.44,704,,,,,,251.4,251.4,251.36,251.36,856.0
2021-05-03 13:36:00-04:00,132.45,132.45,132.39,132.39,1036,154.11,154.11,154.09,154.09,404.0,251.33,251.39,251.32,251.39,1246.0
2021-05-03 13:37:00-04:00,132.38,132.395,132.37,132.395,1021,154.09,154.09,154.04,154.04,542.0,251.33,251.33,251.31,251.32,542.0
2021-05-03 13:38:00-04:00,132.36,132.36,132.3,132.3,571,,,,,,251.31,251.31,251.16,251.19,865.0
2021-05-03 13:39:00-04:00,132.31,132.37,132.31,132.37,671,,,,,,251.27,251.275,251.25,251.25,794.0
2021-05-03 13:40:00-04:00,132.42,132.42,132.42,132.42,225,154.03,154.03,154.01,154.01,222.0,251.29,251.32,251.29,251.295,742.0
2021-05-03 13:41:00-04:00,132.465,132.51,132.43,132.51,1457,154.03,154.03,154.03,154.03,122.0,251.36,251.42,251.36,251.4,1054.0
2021-05-03 13:42:00-04:00,132.48,132.54,132.48,132.54,428,154.015,154.015,154.01,154.01,304.0,251.425,251.43,251.42,251.43,582.0
2021-05-03 13:43:00-04:00,132.59,132.59,132.515,132.515,915,,,,,,,,,,
2021-05-03 13:44:00-04:00,132.535,132.54,132.49,132.53,2241,153.99,153.99,153.97,153.97,537.0,251.55,251.55,251.48,251.48,1829.0
2021-05-03 13:45:00-04:00,132.53,132.6,132.53,132.585,1124,154.01,154.01,154.01,154.01,128.0,251.535,251.645,251.51,251.62,2162.0
2021-05-03 13:46:00-04:00,132.56,132.6,132.51,132.51,4372,154.015,154.015,154.01,154.01,229.0,251.615,251.68,251.53,251.53,1714.0
2021-05-03 13:47:00-04:00,132.495,132.5,132.47,132.5,3480,154.015,154.015,153.925,153.925,1670.0,251.455,251.505,251.4,251.44,3181.0
2021-05-03 13:48:00-04:00,132.55,132.55,132.49,132.49,1805,,,,,,251.485,251.5,251.365,251.375,946.0
2021-05-03 13:49:00-04:00,132.51,132.51,132.47,132.47,1384,,,,,,251.43,251.43,251.43,251.43,196.0
2021-05-03 13:50:00-04:00,132.49,132.53,132.49,132.525,2131,153.905,153.91,153.905,153.91,416.0,251.38,251.41,251.365,251.385,1241.0
2021-05-03 13:51:00-04:00,132.5,132.5,132.45,132.45,1067,153.93,153.93,153.93,153.93,220.0,251.385,251.39,251.345,251.345,396.0
2021-05-03 13:52:00-04:00,132.445,132.445,132.41,132.42,1061,153.965,153.965,153.965,153.965,124.0,251.33,251.33,251.33,251.33,243.0
2021-05-03 13:53:00-04:00,132.41,132.425,132.38,132.41,2266,,,,,,251.32,251.37,251.32,251.32,750.0
2021-05-03 13:54:00-04:00,132.43,132.46,132.42,132.42,1532,153.96,153.99,153.96,153.99,558.0,251.285,251.31,251.285,251.31,2046.0
2021-05-03 13:55:00-04:00,132.425,132.48,132.425,132.43,3153,154.08,154.08,154.08,154.08,339.0,251.36,251.42,251.35,251.39,1318.0
2021-05-03 13:56:00-04:00,132.43,132.445,132.38,132.38,4374,,,,,,251.4,251.4,251.4,251.4,105.0
2021-05-03 13:57:00-04:00,132.37,132.39,132.355,132.39,2086,154.125,154.16,154.125,154.145,448.0,251.35,251.385,251.35,251.38,498.0
2021-05-03 13:58:00-04:00,132.36,132.36,132.345,132.345,1447,154.135,154.135,154.115,154.115,725.0,251.365,251.38,251.365,251.38,222.0
2021-05-03 13:59:00-04:00,132.41,132.425,132.405,132.41,794,154.115,154.125,154.09,154.125,531.0,251.45,251.45,251.45,251.45,515.0
2021-05-03 14:00:00-04:00,132.48,132.59,132.48,132.59,3627,154.135,154.15,154.09,154.09,741.0,251.49,251.55,251.47,251.53,1934.0
2021-05-03 14:01:00-04:00,132.56,132.56,132.53,132.545,2175,154.055,154.055,154.055,154.055,180.0,251.51,251.565,251.51,251.53,1817.0
2021-05-03 14:02:00-04:00,132.56,132.56,132.53,132.53,818,154.05,154.05,154.05,154.05,348.0,251.51,251.51,251.44,251.51,1046.0
2021-05-03 14:03:00-04:00,132.55,132.57,132.52,132.57,1841,154.065,154.065,154.065,154.065,118.0,251.54,251.545,251.51,251.51,449.0
2021-05-03 14:04:00-04:00,132.58,132.58,132.535,132.56,2558,,,,,,251.46,251.46,251.43,251.43,604.0
2021-05-03 14:05:00-04:00,132.59,132.59,132.56,132.57,11045,,,,,,,,,,
2021-05-03 14:06:00-04:00,132.58,132.68,132.58,132.68,2383,,,,,,251.53,251.6,251.53,251.6,872.0
2021-05-03 14:07:00-04:00,132.69,132.7,132.65,132.68,2826,154.125,154.17,154.125,154.145,1991.0,251.59,251.65,251.52,251.52,568.0
2021-05-03 14:08:00-04:00,132.68,132.68,132.64,132.65,1626,154.165,154.205,154.165,154.205,2151.0,251.54,251.55,251.49,251.49,782.0
2021-05-03 14:09:00-04:00,132.64,132.64,132.61,132.64,1399,154.205,154.22,154.205,154.215,653.0,251.53,251.53,251.53,251.53,284.0
2021-05-03 14:10:00-04:00,132.64,132.64,132.59,132.625,5807,154.215,154.215,154.205,154.205,1399.0,251.55,251.56,251.55,251.56,432.0
2021-05-03 14:11:00-04:00,132.64,132.68,132.64,132.645,4465,154.195,154.195,154.195,154.195,120.0,251.615,251.665,251.615,251.665,775.0
2021-05-03 14:12:00-04:00,132.66,132.7,132.62,132.7,3851,,,,,,,,,,
2021-05-03 14:13:00-04:00,132.68,132.74,132.68,132.74,1200,154.185,154.185,154.185,154.185,206.0,251.64,251.64,251.64,251.64,211.0
2021-05-03 14:14:00-04:00,132.75,132.84,132.75,132.83,1787,154.175,154.18,154.175,154.18,552.0,251.66,251.7,251.66,251.7,489.0
2021-05-03 14:15:00-04:00,132.84,132.88,132.78,132.81,2404,154.165,154.185,154.155,154.185,938.0,251.705,251.705,251.655,251.66,663.0
2021-05-03 14:16:00-04:00,132.8,132.825,132.74,132.825,1295,154.175,154.175,154.175,154.175,100.0,251.675,251.675,251.575,251.6,566.0
2021-05-03 14:17:00-04:00,132.82,132.82,132.75,132.75,1046,154.125,154.125,154.125,154.125,400.0,251.695,251.695,251.63,251.63,217.0
2021-05-03 14:18:00-04:00,132.75,132.77,132.735,132.77,1768,,,,,,251.645,251.645,251.645,251.645,219.0
2021-05-03 14:19:00-04:00,132.78,132.795,132.765,132.765,1734,154.14,154.14,154.125,154.13,470.0,251.67,251.79,251.67,251.71,1036.0
2021-05-03 14:20:00-04:00,132.8,132.8,132.68,132.72,3413,154.16,154.2,154.16,154.2,453.0,251.69,251.69,251.59,251.59,366.0
2021-05-03 14:21:00-04:00,132.705,132.73,132.68,132.71,1901,154.18,154.18,154.17,154.17,913.0,251.64,251.67,251.64,251.64,441.0
2021-05-03 14:22:00-04:00,132.7,132.74,132.66,132.73,2220,154.15,154.165,154.15,154.165,744.0,251.66,251.69,251.66,251.69,215.0
2021-05-03 14:23:00-04:00,132.675,132.675,132.635,132.65,998,154.2,154.2,154.195,154.195,369.0,251.65,251.65,251.645,251.645,204.0
2021-05-03 14:24:00-04:00,132.655,132.665,132.64,132.665,1523,154.195,154.2,154.185,154.2,410.0,251.62,251.62,251.62,251.62,121.0
2021-05-03 14:25:00-04:00,132.705,132.73,132.685,132.685,2459,154.21,154.23,154.205,154.23,411.0,251.69,251.69,251.69,251.69,149.0
2021-05-03 14:26:00-04:00,132.7,132.78,132.7,132.78,1215,,,,,,251.695,251.71,251.695,251.7,492.0
2021-05-03 14:27:00-04:00,132.77,132.83,132.77,132.805,3378,154.205,154.255,154.2,154.255,858.0,251.7,251.73,251.695,251.695,1202.0
2021-05-03 14:28:00-04:00,132.8,132.8,132.77,132.8,3337,154.27,154.27,154.27,154.27,233.0,251.67,251.68,251.67,251.68,650.0
2021-05-03 14:29:00-04:00,132.78,132.78,132.76,132.76,530,154.3,154.305,154.3,154.305,372.0,251.72,251.72,251.665,251.71,853.0
2021-05-03 14:30:00-04:00,132.77,132.815,132.77,132.78,2296,154.275,154.29,154.275,154.29,411.0,251.71,251.765,251.71,251.73,1106.0
2021-05-03 14:31:00-04:00,132.8,132.86,132.8,132.86,2138,154.31,154.31,154.295,154.295,356.0,251.75,251.81,251.75,251.77,2729.0
2021-05-03 14:32:00-04:00,132.88,132.95,132.88,132.94,1697,,,,,,251.8,251.81,251.79,251.79,467.0
2021-05-03 14:33:00-04:00,132.93,132.95,132.88,132.895,2188,154.31,154.32,154.305,154.305,762.0,251.79,251.8,251.74,251.74,866.0
2021-05-03 14:34:00-04:00,132.9,132.905,132.88,132.88,2636,154.31,154.31,154.265,154.265,410.0,251.68,251.68,251.67,251.67,405.0
2021-05-03 14:35:00-04:00,132.885,132.885,132.83,132.83,1584,154.205,154.205,154.205,154.205,1007.0,251.635,251.66,251.62,251.62,1142.0
2021-05-03 14:36:00-04:00,132.825,132.92,132.81,132.92,2181,154.285,154.285,154.285,154.285,108.0,251.565,251.575,251.55,251.57,947.0
2021-05-03 14:37:00-04:00,132.94,132.94,132.86,132.86,1879,154.17,154.17,154.16,154.16,216.0,251.565,251.565,251.5,251.51,2260.0
2021-05-03 14:38:00-04:00,132.87,132.87,132.815,132.83,1702,154.125,154.125,154.09,154.09,630.0,251.475,251.475,251.435,251.475,828.0
2021-05-03 14:39:00-04:00,132.84,132.87,132.83,132.83,3497,154.06,154.075,154.055,154.075,1456.0,251.5,251.55,251.5,251.535,2308.0
2021-05-03 14:40:00-04:00,132.835,132.89,132.83,132.86,2651,154.105,154.105,154.105,154.105,120.0,251.59,251.64,251.59,251.61,910.0
2021-05-03 14:41:00-04:00,132.88,132.9,132.855,132.855,6029,154.105,154.105,154.105,154.105,121.0,251.68,251.68,251.615,251.615,984.0
2021-05-03 14:42:00-04:00,132.835,132.84,132.815,132.82,1658,154.14,154.14,154.14,154.14,136.0,251.6,251.61,251.53,251.53,596.0
2021-05-03 14:43:00-04:00,132.77,132.82,132.77,132.82,1273,,,,,,251.48,251.49,251.48,251.49,304.0
2021-05-03 14:44:00-04:00,132.845,132.865,132.795,132.795,7633,154.105,154.105,154.075,154.075,414.0,251.47,251.47,251.47,251.47,108.0
2021-05-03 14:45:00-04:00,132.79,132.805,132.79,132.805,404,154.115,154.12,154.115,154.12,414.0,251.51,251.51,251.5,251.51,497.0
2021-05-03 14:46:00-04:00,132.81,132.85,132.81,132.845,1974,154.1,154.1,154.1,154.1,232.0,251.52,251.54,251.52,251.54,511.0
2021-05-03 14:47:00-04:00,132.845,132.845,132.82,132.845,3614,154.075,154.11,154.075,154.11,515.0,251.48,251.48,251.45,251.47,621.0
2021-05-03 14:48:00-04:00,132.845,132.865,132.805,132.805,4416,154.02,154.02,154.015,154.015,585.0,251.46,251.5,251.4,251.4,762.0
2021-05-03 14:49:00-04:00,132.82,132.84,132.815,132.825,1726,,,,,,251.43,251.46,251.415,251.46,1313.0
2021-05-03 14:50:00-04:00,132.855,132.87,132.825,132.83,2049,154.09,154.09,154.09,154.09,220.0,251.48,251.49,251.48,251.49,276.0
2021-05-03 14:51:00-04:00,132.815,132.84,132.78,132.79,1904,154.09,154.13,154.09,154.125,501.0,251.52,251.52,251.52,251.52,150.0
2021-05-03 14:52:00-04:00,132.78,132.855,132.78,132.83,4198,154.115,154.115,154.11,154.11,405.0,251.475,251.525,251.475,251.51,1167.0
2021-05-03 14:53:00-04:00,132.835,132.87,132.815,132.87,3343,154.06,154.08,154.06,154.08,1213.0,251.43,251.435,251.42,251.435,409.0
2021-05-03 14:54:00-04:00,132.87,132.89,132.86,132.885,1534,154.1,154.105,154.08,154.105,719.0,251.57,251.57,251.495,251.515,1228.0
2021-05-03 14:55:00-04:00,132.86,132.86,132.825,132.83,1298,154.14,154.14,154.13,154.13,354.0,,,,,
2021-05-03 14:56:00-04:00,132.82,132.82,132.78,132.78,651,154.11,154.14,154.11,154.14,674.0,251.45,251.45,251.43,251.44,655.0
2021-05-03 14:57:00-04:00,132.77,132.78,132.74,132.75,1449,154.14,154.14,154.095,154.095,914.0,251.46,251.47,251.41,251.41,1082.0
2021-05-03 14:58:00-04:00,132.74,132.79,132.74,132.79,663,154.115,154.115,154.095,154.095,459.0,251.53,251.53,251.53,251.53,485.0
2021-05-03 14:59:00-04:00,132.81,132.85,132.8,132.83,1722,154.115,154.115,154.095,154.095,3470.0,251.48,251.61,251.48,251.61,974.0
2021-05-03 15:00:00-04:00,132.835,132.84,132.78,132.8,4746,154.095,154.095,154.04,154.04,340.0,251.6,251.6,251.53,251.58,1575.0
2021-05-03 15:01:00-04:00,132.81,132.89,132.81,132.86,2856,154.075,154.075,154.075,154.075,120.0,251.61,251.64,251.57,251.64,2929.0
2021-05-03 15:02:00-04:00,132.86,132.93,132.86,132.915,2643,154.045,154.045,154.025,154.025,315.0,251.63,251.67,251.6,251.66,2442.0
2021-05-03 15:03:00-04:00,132.93,132.94,132.9,132.91,3339,154.025,154.045,154.02,154.03,1223.0,251.67,251.7,251.625,251.65,3058.0
2021-05-03 15:04:00-04:00,132.91,132.93,132.88,132.91,3718,154.005,154.005,153.91,153.91,1416.0,251.64,251.68,251.63,251.64,2523.0
2021-05-03 15:05:00-04:00,132.9,132.91,132.81,132.825,2720,153.945,153.99,153.94,153.97,1281.0,251.59,251.61,251.48,251.54,3349.0
2021-05-03 15:06:00-04:00,132.86,132.88,132.815,132.87,2331,154.02,154.02,154.015,154.015,310.0,251.55,251.55,251.47,251.515,2784.0
2021-05-03 15:07:00-04:00,132.84,132.88,132.84,132.85,1879,154.0,154.0,153.97,153.98,602.0,251.51,251.555,251.51,251.555,2442.0
2021-05-03 15:08:00-04:00,132.84,132.91,132.835,132.91,2275,154.0,154.02,154.0,154.02,372.0,251.52,251.63,251.51,251.63,1601.0
2021-05-03 15:09:00-04:00,132.92,132.98,132.91,132.93,1757,154.08,154.115,154.08,154.11,1561.0,251.67,251.73,251.56,251.56,3358.0
2021-05-03 15:10:00-04:00,132.915,132.925,132.88,132.905,1570,154.1,154.1,154.06,154.06,222.0,251.59,251.59,251.56,251.585,1008.0
2021-05-03 15:11:00-04:00,132.92,132.92,132.82,132.82,2449,,,,,,251.64,251.64,251.53,251.545,610.0
2021-05-03 15:12:00-04:00,132.85,132.9,132.85,132.88,2403,154.04,154.04,154.02,154.02,415.0,251.575,251.6,251.55,251.57,1292.0
2021-05-03 15:13:00-04:00,132.89,132.89,132.88,132.88,288,154.1,154.1,154.1,154.1,335.0,251.63,251.63,251.63,251.63,192.0
2021-05-03 15:14:00-04:00,132.88,132.88,132.81,132.84,2006,154.08,154.08,154.08,154.08,143.0,251.57,251.57,251.535,251.535,202.0
2021-05-03 15:15:00-04:00,132.85,132.85,132.79,132.79,1246,154.06,154.07,154.06,154.06,324.0,251.56,251.56,251.485,251.485,635.0
2021-05-03 15:16:00-04:00,132.76,132.76,132.74,132.75,1178,154.03,154.03,154.01,154.01,303.0,251.39,251.39,251.39,251.39,306.0
2021-05-03 15:17:00-04:00,132.74,132.805,132.735,132.805,1596,154.015,154.02,154.01,154.02,521.0,251.39,251.46,251.39,251.46,552.0
2021-05-03 15:18:00-04:00,132.83,132.855,132.785,132.785,1151,,,,,,251.5,251.5,251.43,251.43,620.0
2021-05-03 15:19:00-04:00,132.775,132.775,132.695,132.695,1969,,,,,,251.43,251.43,251.395,251.395,275.0
2021-05-03 15:20:00-04:00,132.685,132.715,132.65,132.65,3616,154.05,154.11,154.05,154.11,3996.0,251.36,251.36,251.36,251.36,195.0
2021-05-03 15:21:00-04:00,132.655,132.695,132.645,132.695,2538,154.09,154.09,154.09,154.09,208.0,251.405,251.405,251.4,251.4,602.0
2021-05-03 15:22:00-04:00,132.69,132.69,132.65,132.66,1040,154.12,154.12,154.1,154.1,339.0,251.49,251.56,251.45,251.45,1399.0
2021-05-03 15:23:00-04:00,132.645,132.66,132.635,132.66,873,154.065,154.065,154.05,154.05,602.0,251.49,251.5,251.44,251.44,748.0
2021-05-03 15:24:00-04:00,132.655,132.7,132.64,132.7,5693,154.025,154.03,154.0,154.0,589.0,251.43,251.465,251.42,251.465,567.0
2021-05-03 15:25:00-04:00,132.695,132.695,132.65,132.675,7787,153.96,153.96,153.96,153.96,246.0,251.44,251.46,251.44,251.46,329.0
2021-05-03 15:26:00-04:00,132.64,132.69,132.64,132.68,3428,153.93,153.93,153.92,153.92,239.0,251.39,251.39,251.39,251.39,235.0
2021-05-03 15:27:00-04:00,132.675,132.705,132.65,132.655,3141,153.865,153.865,153.845,153.845,378.0,251.41,251.46,251.38,251.38,712.0
2021-05-03 15:28:00-04:00,132.645,132.665,132.63,132.645,2504,153.91,153.92,153.91,153.92,311.0,251.42,251.45,251.41,251.45,653.0
2021-05-03 15:29:00-04:00,132.645,132.66,132.64,132.655,730,,,,,,251.42,251.45,251.415,251.45,1734.0
2021-05-03 15:30:00-04:00,132.635,132.66,132.6,132.61,2121,153.885,153.89,153.8,153.8,748.0,251.42,251.47,251.42,251.45,2498.0
2021-05-03 15:31:00-04:00,132.62,132.62,132.595,132.595,2180,153.81,153.85,153.81,153.825,854.0,251.48,251.48,251.48,251.48,628.0
2021-05-03 15:32:00-04:00,132.585,132.65,132.57,132.645,2124,153.805,153.82,153.8,153.81,726.0,251.45,251.45,251.38,251.42,562.0
2021-05-03 15:33:00-04:00,132.66,132.695,132.655,132.655,8789,,,,,,251.49,251.49,251.47,251.47,349.0
2021-05-03 15:34:00-04:00,132.66,132.71,132.66,132.695,5716,153.86,153.86,153.86,153.86,290.0,251.525,251.6,251.525,251.55,555.0
2021-05-03 15:35:00-04:00,132.695,132.74,132.665,132.665,8236,153.9,153.91,153.885,153.91,791.0,251.53,251.53,251.455,251.455,466.0
2021-05-03 15:36:00-04:00,132.68,132.74,132.68,132.725,4283,153.9,153.9,153.86,153.88,452.0,251.5,251.54,251.45,251.54,570.0
